ID_Employe,Age,Sexe,Departement,Annees_Experience,Niveau_Etudes,Salaire_Mensuel_BIF,Travail_A_Distance,Heures_Supplementaires,Heures_Formation,Anciennete_Entreprise,Nombre_Promotions,Evaluation_Performance,Equilibre_Vie_Travail,Satisfaction_Salaire,Nombre_Absences,Satisfait,Departement_Administration,Departement_Commercial,Departement_Finance,Departement_Informatique,Departement_Logistique,Departement_Marketing,Departement_Production,Departement_Recherche et Développement,Departement_Ressources Humaines,Departement_Support Client
322,0.20371088171459176,Homme,Commercial,18.0,Doctorat,1.988563344945649,Oui,0.5609245768158775,-0.16347076367188906,17.0,2.0,2.0,3.0,3.0,0.22245783853946088,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.5454060713777986,Homme,Ressources Humaines,16.0,Master,1.289620335266188,Oui,0.9134686334911895,-0.7483739478319763,7.0,1.2,5.0,2.0,4.0,-0.9616056569947686,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
366,1.4850678429516173,Homme,Production,5.0,Secondaire,-0.9293001635613906,Non,1.7066927610106413,1.4157678335603463,0.0,0.0,1.0,2.0,3.0,-0.25116755967423093,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
257,1.1433726532884105,Homme,Administration,15.0,Master,1.1537868310556973,Non,-1.2017957065606821,-0.3389417189199152,5.350515463917525,1.0,5.0,2.0,0.0,-0.9616056569947686,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,-0.8213746872750287,Femme,Production,10.8,Secondaire,0.012164619119581868,Non,0.5609245768158775,1.064825923064294,8.0,0.0,1.0,1.0,3.0,-1.3168247056550375,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
180,0.5454060713777986,Femme,Informatique,9.0,Licence,0.3099128191734664,Oui,1.3541487043353293,-0.57290299258395,5.350515463917525,0.0,2.894845360824742,1.0,4.0,-0.6063866083344998,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
427,-0.2234081053644168,Femme,Logistique,1.0,Licence,-1.0998820016293642,Non,-1.73061179157365,-0.22196108208789778,0.0,1.0,1.0,3.0,3.0,-0.48798025878107687,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
112,1.1433726532884105,Femme,Support Client,10.0,Licence,-0.33315034111031105,Oui,0.3846525484782215,-0.4266771965439283,2.0,0.0,1.0,0.0,1.0,-1.7904501038687293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
267,1.6559154377832208,Femme,Ressources Humaines,18.0,Master,1.3566801937701054,Non,0.6490605909847055,-1.5672384056560984,6.0,0.0,1.0,3.0,3.0,-0.9616056569947686,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
469,-1.5047650666014425,Homme,Informatique,0.0,Secondaire,-1.2158932775618652,Non,0.9134686334911895,-0.4266771965439283,0.0,0.0,3.0,1.0,2.0,-0.132761210120808,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0.6308298687936003,Femme,Finance,3.0,Master,-0.36323798162239007,Non,-0.3204355648724024,-1.5964835648641027,1.0,1.2,5.0,2.0,0.0,4.921082158802247e-05,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.5454060713777986,Femme,Informatique,2.0,Doctorat,-0.5705623786563917,Non,1.7948287751794691,1.4450129927683506,0.0,0.0,3.0,1.0,1.0,1.6433340331805364,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
416,1.2287964507042122,Homme,Administration,12.0,Master,0.38416885283035335,Non,-0.020591392957833063,-0.25120624129590213,5.350515463917525,1.0,5.0,2.0,3.0,1.5249276836271133,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,-1.7610364588488476,Homme,Administration,0.0,Licence,-1.2099175266289686,Non,1.5304207326729853,1.2987871967283289,0.0,0.0,3.0,3.0,3.0,-0.132761210120808,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-1.6756126614330458,Femme,Informatique,35.0,Licence,1.988563344945649,Non,1.0016046476600173,-1.0115803807040156,15.0,0.0,1.0,1.0,0.0,-0.132761210120808,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,-1.7610364588488476,Homme,Finance,0.0,Licence,-1.1310660043249603,Non,1.7948287751794691,0.9186001270242722,0.0,1.0,3.0,4.0,3.0,-1.0800120065481915,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,0.5454060713777986,Femme,Recherche et Développement,10.0,Master,0.5187692381007513,Oui,1.0897406618288454,0.0704905099921458,5.350515463917525,2.0,4.0,3.0,1.0,-1.3168247056550375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
335,0.6308298687936003,Femme,Commercial,12.0,Licence,-0.1477658824666716,Oui,0.03210849180290957,0.1582259876161589,11.0,1.0,1.0,1.0,3.0,-0.7247929578879228,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,-1.4193412691856406,Femme,Logistique,3.0,Secondaire,-1.139593393981811,Non,-1.6424757774048222,0.655393694152233,3.0,1.2,2.0,0.0,3.0,-0.3695739092276539,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101,1.057948855872609,Homme,Administration,19.0,Licence,0.6046946046193575,Non,-0.5848436073788863,-1.0115803807040156,7.0,0.0,5.0,2.0,2.0,4.921082158802247e-05,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,1.6559154377832208,Homme,Support Client,5.0,Secondaire,-1.053410093833714,Non,0.20838052014056554,-1.7719545201121287,5.0,2.0,3.0,3.0,3.0,0.45927053764630676,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
258,0.2891346791303935,Femme,Marketing,7.0,Licence,-0.4825596943163845,Non,0.4727885626470495,0.655393694152233,4.0,1.0,4.0,0.0,2.0,1.1697086349668444,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
194,-0.3942557001960202,Homme,Support Client,10.8,Secondaire,-1.2564534850574454,Non,-0.40857157904123037,1.4742581519763551,1.0,0.0,1.0,0.0,1.0,1.1697086349668444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
151,0.2891346791303935,Homme,Commercial,22.0,Secondaire,0.3571389087448308,Non,-0.4967075932100583,-0.6021481517919545,7.0,3.0,4.0,3.0,0.0,-0.48798025878107687,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,-1.7610364588488476,Femme,Recherche et Développement,2.0,Secondaire,-1.1239367649684582,Oui,1.7066927610106413,-0.3389417189199152,2.0,1.0,5.0,3.0,3.0,-0.9616056569947686,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
195,1.3996440455358157,Femme,Support Client,27.0,Licence,1.3777655466900525,Non,-0.2322995507035744,-0.030571112343143542,12.0,2.0,3.0,3.0,4.0,0.5776768871997298,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
302,0.6308298687936003,Homme,Informatique,19.0,Master,1.4108289449812883,Non,1.1778766759976733,-0.6313933109999588,12.0,0.0,2.0,3.0,4.0,-1.1984183561016146,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.2891346791303935,Femme,Production,10.8,Licence,0.27452513305317433,Oui,-0.05602752236591842,-1.7134642016961201,12.0,5.0,4.0,2.0,0.0,1.1697086349668444,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
452,0.6308298687936003,Homme,Production,2.0,Secondaire,-1.1586764433350187,Non,0.12024450597173755,1.0063356046482852,0.0,1.0,4.0,0.0,2.0,-0.6063866083344998,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
338,0.2891346791303935,Femme,Ressources Humaines,3.0,Licence,-0.9018160947188006,Non,1.4422847185041574,1.0355807638562897,0.0,0.0,5.0,2.0,1.0,1.0513022854134215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
250,0.20371088171459176,Femme,Ressources Humaines,18.0,Master,1.1644879029995527,Non,1.6185567468418132,0.12898082840815453,2.0,1.0,2.0,0.0,2.0,-0.6063866083344998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
337,1.1433726532884105,Femme,Finance,24.0,Licence,1.633711298432126,Non,-0.5848436073788863,1.70821942564039,14.0,4.0,3.0,0.0,3.0,1.1697086349668444,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,-1.6756126614330458,Femme,Recherche et Développement,0.0,Secondaire,-1.2325106660676157,Non,-1.554339763235994,-1.7427093609041244,5.350515463917525,0.0,3.0,3.0,3.0,1.2881149845202675,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
326,-1.6756126614330458,Femme,Ressources Humaines,3.0,Secondaire,-1.0118244991801812,Non,-1.6424757774048222,-1.0408255399120199,2.0,0.0,2.0,3.0,3.0,0.45927053764630676,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
154,-1.7610364588488476,Homme,Production,1.0,Licence,-1.149155980352993,Oui,1.7066927610106413,1.1233162414803026,0.0,1.0,5.0,3.0,2.0,-1.1984183561016146,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
489,1.314220248120014,Femme,Finance,13.0,Master,1.1646910185198676,Oui,0.3846525484782215,1.6204839480163769,12.0,4.0,5.0,2.0,2.0,-1.0800120065481915,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0.716253666209402,Femme,Logistique,23.0,Licence,0.866744785592709,Non,1.7066927610106413,1.4742581519763551,10.0,1.0,2.0,2.0,1.0,-1.1984183561016146,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
175,-1.5901888640172441,Femme,Finance,4.0,Licence,-0.7144518367848205,Non,-1.2017957065606821,-0.5436578333759458,3.0,0.0,5.0,3.0,2.0,-1.3168247056550375,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,-0.3088319027802185,Femme,Commercial,2.0,Secondaire,-1.0702640657580131,Non,1.0897406618288454,0.7138840125682417,0.0,0.0,1.0,0.0,2.0,-1.4352310552084604,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.024056709829812936,Femme,Marketing,0.0,Secondaire,-1.253458108165531,Non,-0.9373876640541983,-0.6898836294159675,0.0,0.0,2.0,3.0,1.0,1.6433340331805364,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
376,-0.2234081053644168,Homme,Recherche et Développement,18.0,Master,1.988563344945649,Non,-0.5848436073788863,-0.2804514005039065,16.0,1.0,4.0,3.0,3.0,0.45927053764630676,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321,1.5704916403674192,Femme,Ressources Humaines,10.8,Master,1.988563344945649,Non,0.2965165343093935,0.012000191576137085,17.0,3.0,5.0,2.0,4.0,1.2881149845202675,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
67,-0.6505270924434253,Femme,Support Client,6.0,Licence,-0.7432319211348734,Non,1.0016046476600173,0.8308646494002592,3.0,1.0,4.0,3.0,1.0,1.6433340331805364,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
491,-0.7359508898592271,Femme,Production,7.0,Secondaire,-0.7648452590010931,Oui,0.4727885626470495,-0.030571112343143542,6.0,2.0,5.0,2.0,3.0,-0.3695739092276539,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
451,-0.9922222821066322,Homme,Informatique,2.0,Secondaire,-1.0057385349962047,Non,-0.6729796215477143,0.47992273890420684,0.0,1.0,3.0,3.0,1.0,-1.3168247056550375,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17,-1.6756126614330458,Homme,Ressources Humaines,2.0,Master,-0.8054602846058492,Non,-1.2017957065606821,-1.0700706991200242,1.0,1.0,3.0,0.0,1.0,-0.3695739092276539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
290,-0.05256051053281337,Femme,Production,14.0,Secondaire,-0.2958982622453117,Non,-0.9373876640541983,-0.19271592287989342,2.0,1.0,4.0,2.0,3.0,1.1697086349668444,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
232,0.024056709829812936,Homme,Recherche et Développement,6.0,Licence,-0.356396104564515,Non,-0.1441635365347464,-0.030571112343143542,5.350515463917525,0.0,3.0,3.0,2.0,-1.6720437543153064,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
179,-1.6756126614330458,Femme,Administration,0.0,Secondaire,-1.2859987148050476,Non,-0.4967075932100583,-1.625728724072107,0.0,0.0,3.0,3.0,4.0,-1.3168247056550375,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-1.0776460795224339,Femme,Production,3.0,Secondaire,-1.0426397779624785,Non,-1.0255236782230261,0.4506775796962025,3.0,2.0,2.894845360824742,3.0,1.0,-1.5536374047618835,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,1.057948855872609,Femme,Administration,6.0,Master,-0.18631397683913384,Non,-1.3780677348983381,0.33369694286418505,6.0,1.0,5.0,3.0,1.0,-0.25116755967423093,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,-0.6505270924434253,Femme,Logistique,3.0,Master,-0.858319367669579,Oui,-1.4662037490671662,-1.625728724072107,0.0,0.0,4.0,3.0,1.0,-0.014354860567385028,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155,0.45998227396199687,Homme,Support Client,14.0,Master,-0.08176487901894046,Oui,-0.020591392957833063,-1.4795029280320853,12.0,0.0,1.0,2.0,3.0,-0.3695739092276539,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
114,-0.6505270924434253,Homme,Commercial,9.0,Secondaire,-0.5991237676024692,Non,1.1778766759976733,0.8016194901922548,2.0,0.0,2.0,2.0,3.0,-0.25116755967423093,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,-0.13798430794861508,Homme,Support Client,5.0,Secondaire,-1.0234107393290446,Oui,-1.3780677348983381,1.5327484703923637,0.0,1.0,2.0,2.0,3.0,1.1697086349668444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
330,-0.3942557001960202,Femme,Commercial,16.0,Master,1.482117876349941,Non,1.4422847185041574,1.2110517191043157,14.0,3.0,3.0,2.0,2.0,1.2881149845202675,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,-0.9922222821066322,Femme,Production,11.0,Master,0.012164619119581868,Oui,-1.554339763235994,1.3280323559363332,3.0,1.0,1.0,3.0,2.0,-0.6063866083344998,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
367,-1.5047650666014425,Femme,Informatique,3.0,Master,-0.3761733242897077,Non,-0.5848436073788863,0.4214324204881981,1.0,0.0,3.0,2.0,3.0,1.6433340331805364,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
299,-0.3942557001960202,Femme,Administration,16.0,Master,1.022555162852338,Non,0.5609245768158775,1.386522674352342,7.0,1.0,5.0,3.0,3.0,0.8144895863065756,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.1433726532884105,Femme,Logistique,5.0,Master,-0.4425880602035345,Non,1.2660126901665014,-1.128561017536033,5.0,2.0,4.0,1.0,0.0,-0.25116755967423093,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
193,-0.9067984846908305,Homme,Informatique,10.8,Secondaire,0.012164619119581868,Oui,1.0016046476600173,-0.030571112343143542,0.0,0.0,5.0,2.0,3.0,0.10405148898603793,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
463,0.3745584765461952,Homme,Production,27.0,Master,1.988563344945649,Non,-1.0255236782230261,-0.4559223557519327,3.0,0.0,2.0,1.0,2.0,1.7617403827339593,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,-1.6756126614330458,Femme,Recherche et Développement,1.0,Licence,-0.9694310587072146,Non,-0.020591392957833063,-0.030571112343143542,1.0,1.0,4.0,4.0,2.0,-0.9616056569947686,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
333,-1.0776460795224339,Femme,Finance,8.0,Secondaire,-0.6507756981988738,Non,1.6185567468418132,0.8601098086082635,0.0,1.0,1.0,2.0,3.0,1.0513022854134215,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.3745584765461952,Femme,Administration,0.0,Secondaire,-1.2782001174838717,Non,0.3846525484782215,-0.10498044525588035,0.0,1.0,2.0,0.0,3.0,-0.8431993074413457,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.3745584765461952,Homme,Production,19.0,Licence,0.7494842338037268,Non,-0.9373876640541983,-0.48516751495993704,18.0,6.0,4.0,3.0,3.0,4.921082158802247e-05,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,0.45998227396199687,Femme,Administration,20.0,Master,1.381300449182803,Non,-1.4662037490671662,-0.9530900622880067,10.0,4.0,2.0,2.0,1.0,1.1697086349668444,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.9725250584568071,Femme,Administration,29.0,Master,1.988563344945649,Non,1.0897406618288454,0.7723743309842505,12.0,5.0,2.0,3.0,3.0,-1.1984183561016146,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.9725250584568071,Homme,Ressources Humaines,12.0,Licence,-0.15013113961942776,Non,1.3541487043353293,-0.9823352214960112,11.0,2.0,3.0,2.0,4.0,0.3408641880928838,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237,-0.8213746872750287,Femme,Informatique,12.0,Licence,0.4823417390043024,Oui,0.9134686334911895,0.5969033757362243,5.0,0.0,5.0,3.0,2.0,-1.4352310552084604,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
341,-1.2484936743540374,Homme,Marketing,8.0,Master,0.13342505113270436,Oui,-0.5848436073788863,-1.0700706991200242,8.0,0.0,5.0,2.0,3.0,-1.6720437543153064,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
411,-0.47967949761182194,Homme,Production,13.0,Master,0.2477508144662297,Non,0.3846525484782215,-0.6606384702079632,5.0,1.2,4.0,0.0,2.0,1.1697086349668444,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
57,0.6308298687936003,Femme,Support Client,0.0,Licence,-1.2660397297704822,Non,1.6185567468418132,0.5676582165282199,0.0,1.0,1.0,3.0,3.0,0.5776768871997298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131,0.716253666209402,Femme,Logistique,19.0,Licence,0.32722784024757084,Non,-1.2017957065606821,0.24596146524017196,3.0,2.0,2.894845360824742,1.0,1.0,0.8144895863065756,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
353,-1.6756126614330458,Homme,Recherche et Développement,1.0,Licence,0.012164619119581868,Non,1.0016046476600173,-1.2455416543680504,1.0,1.0,1.0,3.0,4.0,-1.6720437543153064,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
324,0.03286328688298834,Femme,Logistique,22.0,Master,1.5713761839064393,Non,0.9134686334911895,-0.3389417189199152,3.0,0.0,3.0,2.0,3.0,1.4065213340736904,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
348,-0.8213746872750287,Femme,Informatique,7.0,Secondaire,-0.46778015504984544,Oui,0.12024450597173755,0.9186001270242722,5.0,2.0,2.0,2.0,3.0,1.7617403827339593,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
497,-0.3942557001960202,Femme,Administration,6.0,Licence,-0.46743162728203264,Non,-0.6729796215477143,-0.1342256044638847,4.0,1.0,4.0,3.0,3.0,1.7617403827339593,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,0.024056709829812936,Homme,Production,16.0,Doctorat,1.988563344945649,Non,-1.1136596923918543,-1.0993158583280285,10.0,2.0,1.0,0.0,1.0,-1.6720437543153064,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
253,1.2287964507042122,Homme,Support Client,15.0,Master,0.16683178389719944,Oui,-1.73061179157365,1.6497291072243812,2.0,1.0,2.0,3.0,4.0,1.7617403827339593,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
437,0.8871012610410054,Homme,Logistique,14.0,Master,0.3584539663323232,Non,-1.554339763235994,-1.6549738832801113,13.0,5.0,2.0,4.0,1.0,-1.0800120065481915,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
431,-1.5047650666014425,Homme,Support Client,0.0,Licence,-1.2395239218457563,Non,0.7371966051535335,-1.0700706991200242,0.0,1.0,2.0,2.0,2.0,-1.3168247056550375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256,-0.13798430794861508,Homme,Support Client,21.0,Licence,0.4451525567066732,Non,-1.4662037490671662,-1.7134642016961201,16.0,5.0,5.0,3.0,4.0,-1.6720437543153064,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
278,0.024056709829812936,Femme,Production,8.0,Secondaire,-0.8029455759764978,Non,-0.7611156357165423,-0.6313933109999588,8.0,1.0,4.0,3.0,4.0,0.6960832367531526,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
454,-0.8213746872750287,Homme,Commercial,7.0,Licence,-0.29137663378739576,Oui,0.12024450597173755,-0.16347076367188906,1.0,0.0,3.0,2.0,4.0,0.45927053764630676,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,1.3996440455358157,Homme,Administration,25.0,Master,1.7165882010478266,Non,-0.05602752236591842,-1.5379932464480939,8.0,1.2,1.0,2.0,3.0,0.9328959358599986,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,-1.333917471769839,Femme,Support Client,0.0,Secondaire,-1.3002012213434195,Non,-0.6729796215477143,-1.2747868135760547,0.0,1.0,2.0,0.0,1.0,-0.9616056569947686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
373,-0.47967949761182194,Homme,Commercial,8.0,Master,-0.32440598714766966,Non,-0.40857157904123037,-1.2747868135760547,4.0,2.0,2.0,3.0,1.0,0.5776768871997298,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.9725250584568071,Homme,Marketing,25.0,Master,1.988563344945649,Oui,-0.05602752236591842,0.6261485349442286,5.350515463917525,0.0,1.0,2.0,1.0,-0.25116755967423093,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
475,1.2287964507042122,Femme,Production,7.0,Doctorat,-0.03745453582300346,Oui,1.5304207326729853,-0.030571112343143542,1.0,1.0,5.0,4.0,0.0,-1.4352310552084604,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
331,1.5704916403674192,Femme,Administration,21.0,Doctorat,1.988563344945649,Oui,0.6490605909847055,0.9770904454402809,7.0,2.0,1.0,0.0,4.0,-0.7247929578879228,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,1.2287964507042122,Femme,Ressources Humaines,4.0,Licence,-0.7670933785100313,Non,-0.40857157904123037,-0.5144126741679413,4.0,1.0,3.0,4.0,4.0,1.7617403827339593,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
118,0.3745584765461952,Homme,Ressources Humaines,27.0,Licence,1.642474694474797,Oui,0.8253326193223615,-1.7134642016961201,19.0,6.0,2.0,1.0,3.0,-0.48798025878107687,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110,1.1433726532884105,Homme,Commercial,2.0,Master,-0.7937222848494779,Non,0.20838052014056554,-1.3332771319920635,1.0,1.0,5.0,2.0,4.0,1.1697086349668444,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,1.1433726532884105,Femme,Recherche et Développement,22.0,Licence,1.8857557318990634,Non,-0.020591392957833063,-0.6606384702079632,5.0,2.0,4.0,3.0,1.0,4.921082158802247e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
428,0.8871012610410054,Homme,Administration,12.0,Master,0.3440408428481701,Oui,-1.73061179157365,1.6497291072243812,12.0,1.0,1.0,3.0,3.0,1.4065213340736904,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.024056709829812936,Femme,Informatique,11.0,Licence,0.2723491426352569,Non,0.9134686334911895,1.1525614006883071,7.0,3.0,1.0,2.0,3.0,4.921082158802247e-05,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
296,-0.2234081053644168,Homme,Logistique,3.0,Licence,-1.0361123837414545,Non,-0.40857157904123037,0.5384130573202156,2.0,1.0,2.0,0.0,3.0,0.6960832367531526,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
483,-0.3088319027802185,Femme,Logistique,0.0,Licence,-1.2395446950239704,Oui,1.7066927610106413,-0.5144126741679413,0.0,0.0,2.894845360824742,2.0,2.0,0.5776768871997298,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
163,-1.0776460795224339,Homme,Administration,10.0,Doctorat,0.012164619119581868,Oui,0.4727885626470495,0.39218726128019377,0.0,0.0,3.0,2.0,2.0,1.6433340331805364,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1.314220248120014,Femme,Marketing,4.0,Licence,-0.6437116635406546,Non,-1.4662037490671662,1.386522674352342,4.0,2.0,3.0,0.0,3.0,1.4065213340736904,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
315,0.024056709829812936,Homme,Ressources Humaines,22.0,Master,1.9355496171107704,Non,1.1778766759976733,-0.030571112343143542,12.0,2.0,4.0,0.0,3.0,0.5776768871997298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200,0.03286328688298834,Femme,Administration,1.0,Secondaire,-1.2037351979793884,Non,0.20838052014056554,-0.5436578333759458,1.0,1.0,4.0,3.0,2.0,-1.1984183561016146,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
